Recipe_URL,Steps
https://www.10000recipe.com/recipe/6832126,"['무는 깍둑깍둑 깍둑썰기 해주세요~ 소금에 절여지면서 줄어드니까 너무 작게는 썰지마시고요.', '고춧가루 5T 넣어 색을 먼저 입히고~ 버무려주세요.', '나머지 양념넣고 버무려주세요. (천일염3T, 설탕3T, 다진마늘2T, 멸치액젓2~3T, 파)', '끝이예요! 너무 간단한가요? ㅎㅎ 소금에 먼저 절이기도 하지만 이정도양은 그냥 같이 버무려도 괜찮더라고요~', '버무려서 통에 옮겨담았어요~ 색도 빨갛게 너무 예쁘게 나왔어요. 하루 실온에 두고 다음날 냉장고에 넣어주세요. 초보인지도 모를 비주얼~ ㅋㅋ']"
https://www.10000recipe.com/recipe/6876068,"['껍질 손질이 안된 상태라면 데친 후에 껍질을 벗겨 주셔도 되고요 아님 윗부분을 살짝 꺾어서 밑으로 쭉 ~ 내려주시면 껍질이 쉽게 벗겨진답니다', '고구마줄기는 껍질 벗기면서 적당한 길이로 뚝뚝 잘라 주셔도 되고 데친 후 칼로 썰어 주셔도 되세요 양파는 채 썰어주세요', '손질이 끝난 후엔 냄비에 소금 1큰술을 넣고 끓기 시작하면 고구마순 투하 !', '3~4분 정도 데쳐서 찬물에 헹궈 물기를 제거해주세요', '그리고 팬에 다진마늘 1큰술과 식용유 2큰술을 두르고 볶고 마늘향이 올라오면 고구마줄기를 넣어 2분 정도 볶음 ! 뒤이어 양파도 볶아 주세요', '이제 간만 맞추면 끝 !! 국간장 2큰술로 간을 맞추고 진간장 2큰술로 감칠맛을 더하고 ^^', '참기름 1큰술과 들깨가루 2큰술을 넣어 고소함을 살려주세요', '모자라는 간은 소금으로 마무리 ~ 깨소금도 뿌려주세요']"
https://www.10000recipe.com/recipe/6867849,"['진미채는 물에 두번 씻어서 물기를 빼주세요', '마요네즈 2스푼정도 넣고 (저는 한번에 듬뿍 ~)', '버무려서 잠시 두고', '양념장:간장1.5스푼,고추장두스푼,고춧가루한스푼,설탕한스푼,다진마늘반스푼,참기름한스푼넣고 섞어서', '기름 살짝 두른팬에 양념장을 넣고 물4스푼정도 넣어 한번 끓여 주세요(약불)', '끓어 오르면 진미채를 넣고 볶아주세요~', '양념을 뭍힌다는 생각으로 후다닥 볶아서', '마지막으로 올리고당 1.5스푼 넣고 깨소금 뿌리면 끝이에욤^~^']"
https://www.10000recipe.com/recipe/6881454,"['재료를 준비 해 줍니다. 마이쏭은 두부가 많은 마파두부가 좋으므로, 두부 2팩 준비했어요~! 돼지고기 다짐육도 통크게~ 한팩! ㅋㅋㅋㅋ', '먼저, 돼지고기는 후추, 소금으로 밑간을 해 둡니다.', '그리고, 재료손질!!!! 두부는 깍뚝깍뚝 좀 잘게 썰어주고~ 파와 양파는 다져줍니다.', '다진마늘도 준비 해 주세용~', '모든준비 완료! 이제~ 만들어 볼까요? 먼저, 달군팬에 기름을 둘러줍니다. 기름과 참기름을 섞어 둘러주셔도 좋아요~!', '기름에, 다진마늘과 다진파를 넣어 볶아주며 파기름을 내줍니다', '그리고~ 파향이 진~하게 올라오면! 다진양파도 넣고, 함께 볶아주세용~!', '그 다음은 밑간 해 둔 돼지고기다짐육 투입!!!', '후추조금 넣고 맛술있음 맛술도 조금 넣고 볶아주세요~ 마이쏭은 맛술이 없..... 그냥 후추만 조금 넣고 볶아줬답니다', '고기의 겉면이 어느정도 익었다면!!! 여기에 양념을 해 줄 차례~! 빠알간 고춧가루 넣고~', '설탕넣고~ 소금넣고~ 간장넣어~', '타지않게 달달~ 볶아주세요!', '이렇게 마파두부의 양념장이 완성 되었어요~! 이제, 여기다 바로~! 마파두부를 만들꺼랍니다! 마이쏭은 물을 부어줬는데~ 멸치육수가 있다면, 멸치육수를 넣어주시면 되용~', '팔팔 끓어오르기 시작하면~', '된장 1큰술 넣어줍니다. 두반장이 필요없다는것은? 바로 요 된장때문! ㅎㅎㅎㅎㅎ 양념과 섞이니~ 두반장이 필요없게 마파두부의 맛을 낼 수 있다구욧^^', '드디어 오늘의 주인공 두부입짱~!! 2팩 과감하게! 몽땅 때려넣어 줍니다. 두부가 많아야 비주얼도 맛도 더 맛있든 듯 ㅎㅎㅎ', '요건~ 뭐, 넣지 않아도 충분히 맛있지만~ 육수없이 물로 넣었기에, 마이쏭은, 집에있는 치킨스톡 한큰술 넣어줬답니다 ㅎㅎ', '자아~! 이제 양념은 끝!! 요렇게 불을 줄이고 재료가 어우러지게~ 끓여주다가!!', '전분가루와 물을 넣고 섞어, 전분물을 만들어 줍니다. 급하게 막걸리잔을 꺼내들었다는.. ㅋㅋㅋ', '끓고있는 마파두부에~ 전물물 스르륵~ 둘러~', '잘 저어가며 끓여줍니다.', '너무 되직하지 않게 조금씩 부어가며 농도를 맞춰주시면 되요!! 밥위에 마파두부 끼얹고! 반숙 계란후라이 얹고 파슬리가루 좀 뿌려주니~ 대박비주얼 탄생!!! ㅋㅋㅋㅋㅋ']"
https://www.10000recipe.com/recipe/6842041,"['길쭉이 햄과 통조림 햄은 적당한 크기로 잘라서 준비해주세요', '대파와 양파도 비슷하게 채썰어 준비해주시는데요, 햄 특유의 느끼한 맛을 잡아주기위해 대파와 양파는 듬뿍 넣어주는게 좋아요', '준비한 재료를 끓일 냄비에 차곡차곡 담아주고', '돈다짐육 한줌과 송송 썬 김치도 한줌 넣어줍니다', '사골곰탕국물 한팩을 넣어주는데요', '한팩으로 모자란 육수는 물로 채워 재료들이 잠길랑말랑 할 정도로 넣어주시면 될 것 같아요', '분량의 양념을 모두 넣어 만든 양념장도', '냄비에 넣어 끓여주시면 된답니다', '육수가 끓기시작하면 다진마늘을 듬뿍 국자에 떠서 양념과 재료들이 잘 섞이도록 저으며 끓여주시구요', '마지막 노랑 체다치즈도 한장 넣어준 후 부족한 간은 소금으로 해주시면 완성!']"
https://www.10000recipe.com/recipe/6881450,"['갈비는 찬물에 3~4시간 정도 담가 핏물을 빼주세요. 중간에 물을 3~4번 정도 갈아주세요. 탄산수, 콜라를 이용해 핏물을 제거하면 시간을 단축시킬 수 있답니다. 참고하세요. 그리고 저는 호주산 소갈비를 이용했어요. 살도 많고 가격도 착해서 이용하는데 맛도 괜찮더라고요 ^^', '냄비에 갈비를 삶아줄 물을 담고 끓여주세요. 팔팔 끓어오르면 핏물을 뺀 갈비를 넣고 3분 정도 데쳐주세요. 데치는 과정을 통해 기름기와 잡내를 제거할 수 있답니다.', '데친 갈비는 찬물에 헹궈 물기를 빼주세요.', '믹서기에 양파 1/2, 배 1/2를 넣고 갈아주세요. 갈아놓은 양파, 배를 그릇에 담고 나머지 양념재료 간장 10, 굴 소스 1, 맛술 5, 청주 4, 설탕 2, 올리고 당 2, 다진 마늘 2, 다진 생강 0.3, 후춧가루 0.3, 참기름 0.5를 넣고 섞어 줍니다. 배 대신 키위를 이용하셔도 좋아요', '양념소스가 완성되면 데쳐 놓은 갈비에 부어 재워주세요. 바로 다시는 것보단 하루 정도 냉장고에 넣어 숙성 시켜주심 휠씬 맛있답니다. 아님 바로 해서 드셔도 괜찮고요.', '무, 당근은 큼직하게 썰어 동글동글하게 다듬어주고, 대파는 어슷 썰어주고 그 외 대추, 밤 등 함께 넣어도 좋아요.', '하루 숙성시킨 소갈비를 그릇에 담고 여기에 물 1컵(종이컵)을 붓고 뚜껑을 닫고 고기가 푹 익을 때까지 끓여주세요. 압력솥으로 하면 고기가 더 야 들하니 잘 익어요. 그리고 압력솥으로 하실 땐 물을 넣지 마세요. 물을 넣게 되면 맛없어요.', '고기가 익으면 뚜껑을 열고 기름을 숟가락으로 걷어내고 무, 당근을 넣어 주고 국물이 자 박해질 때까지 익혀주세요.', '마지막에 준비해 놓은 대파를 넣고 살짝 더 익혀 마무리해줍니다.', '소갈비찜 완성']"
https://www.10000recipe.com/recipe/6872975,"['야채를 먹기 좋은 크기로 잘라주세요.', '비엔나소세지에 칼집을 내어 끓는 물에 데쳐주세요. 데치는 과정은 생략 가능하지만, 저는 불순물 제거와 예쁜 모양을 위해 꼭 해주고 있어요.', '양념장을 만들어주세요.케첩 2스푼, 고추장 1스푼, 굴소스 1스푼, 올리고당 1스푼, 다진마늘 1/3스푼', '식용유를 팬에 두르고, 손질해둔 야채는 중약불로 볶아주세요.', '야채가 어느 정도 익었다면 소세지를 넣고 2~3분간 볶아주세요.', '미리 만들어둔 양념장을 넣고 약불로 3분간 볶아주세요.센 불로 익히면 양념이 타버리기 때문에 약불로 은근히 볶아주세요.']"
https://www.10000recipe.com/recipe/6872350,"['폭탄계란찜을 만들기 전 재료부터 준비해줍니다. 계란 3개, 참기름 1 큰 술, 소금 1/3 큰 술, 설탕 1/3 큰 술, 대파 또는 쪽파 약간, 통깨 조금, 물 100ml반찬접시', '작은 뚝배기에 계란 3개를 깨뜨려 넣은 뒤 거품기로 계란을 풀어줍니다뚝배기,거품기', '설탕 1/3 큰 술, 소금 1/3 큰 술을 넣고 한 번 더 거품기로 잘 섞어주기!', '그리고 나서 물 100ml를 넣어주고 또 한 번 거품기로 휘리릭 ~', '뚝배기를 가스레인지에 올린 뒤 계란이 몽글몽글 익을 때까지 젓가락으로 저어줍니다. 중불입니다.중불', '이렇게 계란이 몽글몽글해지면,나무요리젓가락', '송송 썰어둔 쪽파를 투척한 뒤 뚜껑을 닫고 4-5분가량 익혀주세요.약불뚜껑을 닫고 나서는 약불로 줄여줍니다.', '4-5분 후 뚜껑을 열어보면, 아주 먹음직스럽게 부풀어 오른 계란찜을 만나볼 수 있다는!!! +_+', '부풀어 오른 계란찜 위에 적당량의 통깨와 참기름을 뿌려주면 폭탄 계란찜 만드는 법은 이렇게 간단하게 끝이 나요!', '계란찜 만들기가 이렇게 쉬운 거였나 싶을 정도로 넘나 쉬웠던 폭탄 계란찜 만들기 ♥나무수저세트', '뜨거운 계란찜을 한 숟가락 퍼서 맛을 보니, 대박 ㅠㅠㅠㅠㅠㅠㅠㅠ 이거 진짜 식당에서 먹던 바로 그 계란찜 맛이네요 ㅎㅎㅎ 역시 백주부님 레시피는 진짜\xa0최고 최고\xa0♪']"
https://www.10000recipe.com/recipe/6881457,"['멸치양은 요정도 준비 해 봤어요~ 시장에서 한봉지 산 양!!', '먼저, 마른팬을 달궈 기름을 두르지않고 중간불에 멸치를 휘리릭~ 볶아줍니다.타지않게 골고루 볶아주세요~! 견과류를 넣고 싶다면 요때 같이 볶아주시면되요! 비린내가 나지않게 하면서 바삭한 멸치볶음을 만드는 과정이랍니다~프라이팬,요리스푼', '멸치가 약간 노릇~하게 될때까지 잘 볶아주시면 되요', '이렇게 한번 덖어내면 맛있는 멸치볶음이 만들어진답니다^^', '한번 덖어낸 멸치는 잠시 다른그릇에 옮겨놓고~~', '재료준비를 해 주어요~ 파는 다져서 준비 해 주고~매콤한맛을 좋아하신다면 청양고추도 송송썰어 준비 해 주시면 되요~ 멸치볶음 양념은, 분량의 간장와 올리고당, 설탕을 넣어 섞어 만들어 주어요.소주나 맛술이 있으면 한큰술 넣어줘도 좋구요~', '달군팬에 기름을 넉넉히 두르고~', '다진마늘 1큰술을 넣어 볶아줍니다. 불을 좀 줄여서 볶아야 타지 않겠죠??', '그리고 다진파도 투입! 마이쏭은 그냥 송송 썰어준 파를 투척! 파향이 잘 우러나게 볶아주세요.', '이제! 마늘과 파를 이용한 파기름에, 멸치를 넣어 함께 볶아줍니다', '멸치를 기름에 코팅시켜준다~ 생각하시구, 골고루 볶아주시면 되요~', '그 다음엔~ 소스 투척!!! 소스를 넣으면 늘러붙기도 하고 탈 수 있으니 요때 불은 off 해 두는걸로!! 소스가 골고루 묻게 잘 뒤적여준 다음!!', '오늘 멸치볶음의 하이라이트!', '마요네즈를 한큰술 듬~뿍 넣어 줍니다! 진미채볶음 할때도 그렇고~ 요 마요네즈는 신의 한수! 더 부드럽고~ 한층 고소한 맛을 느낄 수 있으실꺼에요!!', '마무으리! 로 꼬소~한 통깨 팍팍!! 뿌려주면!!!', '건강하고 맛있는 멸치볶음이 완성된답니다.', '마이쏭은 멸치볶음 만들어, 도시락메뉴로 와따! 인 멸치주먹밥을 만들어 먹기도 해요~ 가위로 잘게 썰은 멸치를 밥에 넣고, 간장, 참기름, 설탕조금, 깨소금, 김가루 넣고 조물조물~해서 동그랗게 뭉쳐~ 간단! 하게 만든 주먹밥도 참 별미랍니다!!']"
https://www.10000recipe.com/recipe/3568149,"['무와 대파는 흐르는 물에 씻은 후 무는 도톰하게 반달 썰어 주고 대파는 어슷 썰어 줍니다.', '고등어는 흐르는 물에 깨끗하게 씻어 줍니다.', '분량의 양념장 재료 진간장, 고추장, 고춧가루, 매실액, 맛술, 올리고당, 다진 마늘, 후춧가루를 넣어 고루 섞어서 양념장을 만들어 줍니다.', '냄비 바닥에 무를 깔고 씻어 놓은 고등어를 올린 후 대파를 얹어 주고 양념장을 끼얹어 준 다음 물을 부어 줍니다.', '가스 불에 올려 센 불에서 끓여 주다가 한소끔 끓으면 불을 줄이고 간이 고루 배도록 중간 중간 양념장을 끼얹어 주면서 조려 줍니다.']"
https://www.10000recipe.com/recipe/6876544,"['염장 미역줄기는 흐르는 물에 3-4번 정도 씻은 후 찬물에 15분간 담가 소금기를 빼주세요.비린내에 민감하다면 물에 담가두는 시간을 좀 더 늘리고 물을 여러 차례 갈아주셔요. (혹은 끓는 물에 청주 1큰술을 넣고 30초간 데쳐 사용하는 것도 방법이에요^^)', '미역줄기는 물기를 꼭 짠 뒤 한입 크기(4cm)로 썰어주세요.', '양파와 당근은 채 썰어주세요.', '팬에 식용유를 두르고 중불에서 다진마늘 1큰술을 볶아주세요.', '향이 올라오면 강불로 올려 채썬 양파와 당근을 넣고 1분간 볶아주세요.', '미역줄기를 넣고 1분, 국간장 1/2큰술을 넣고 3분 볶아주세요.', '참기름 1큰술과 깨 1/2큰술을 넣어 30초간 더 볶아주면 완성이에요.']"
https://www.10000recipe.com/recipe/6829399,"['먼저 오뎅은 뜨거운물로 한번 씻어서 준비해주세요(오뎅을 튀길때 사용한 기름이 남아서 좋지 않아요) 오뎅과 양파를 적당한 크기로 잘라주세요. 먹기좋은 크기로 자르면 됩니다.', '후라이팬에 올리브유 넉넉하게 두르고 마늘 살짝 볶고난뒤 간장 4숟가락 고춧가루 3숟가락 넣고 살짝 볶아줍니다.(어른숟가락 기준입니다)', '이런 상태가 되도록 양념장을 볶아 줍니다. 양념이 자꾸 탄다는 분들은 불조절 해주세요 저는 처음부터 끝까지 센불로 조리를 하는데 손이 빠르면 타지않는데 아무래도 초보자 분들은 탈수 있어요불조절 하면서 볶아주세요. 불을 잠깐 껐다가 하셔도 상관없어요', '바글바글 끓인 양념장위에 오뎅과 양파를 넣고 조금 볶다가 올리고당 두르고 센불에 재빠르게 볶아주세요. 여기서는 센불로 해주세요 약불로하면 물이 생기고 양념이 잘 묻지 않아요', '매운거 좋아하는 분들은 청양고추 넣고 마무리 하면 됩니다']"
https://www.10000recipe.com/recipe/6873935,"['돼지등뼈는 핏물을 어느정도 제거해주어야 하는데요 물안에 푹 담궈놓고 두번정도 물갈이 해주고 2시간정도 담궈놨어요', '핏물이 어느정도 제거된다음 한번 팔팔 끓여주어야해요 끓는물에 등뼈를 넣어서 한번 푹 삶아주세요', '무청도 한팩사왔는데 양이 많아서 반정도만 사용했어요 팩에 들어있는 무청은 한번 씻어주고 살짝 잘라주었어요', '감자도 먹기 좋게 잘라서 준비해주었어요', '어느정도 삶아낸 등뼈는 고기만 따로 건져내주시구요', '등뼈를 냄비에 넣고 잠길정도로 물을 넣어주었어요', '그리고 감자를 넣어주고 나머지 양념을 바로 넣어주세요 된장 1큰술, 고추장 1큰술, 다진마늘 1큰술, 고춧가루 3큰술, 국간장 1/2컵, 액젓 3큰술 을 먼저 넣어주었구요', '대파도 큼직하게 잘라서 넣어주고', '무청도 위쪽에 수북이 얹어주었어요', '그리고 들깨가루도 넉넉히 5큰술 정도 넣어주고 팔팔 끓여주세요 백종원님이 이 들깨가루가 충분히 들어가야 밖에서 사먹는 감자탕맛이 난다고 하시더라구요 ㅎㅎ', '팔팔 끓이는 중!! 간은 보시면서 쎄다싶으시면 물을 더 넣어주시면 되요', '마지막에 깻잎도 좀 넣어주고 마무리 ~']"
https://www.10000recipe.com/recipe/6924906,"['껍질 벗긴 당근은 채칼을 이용해 잘게 썬다', '소금에 절인다소금에 절이는 과정없이 바로 무치기도 해요.', '절인 물은 꼭 짜서 버린다', '올리브오일,머스터드,식초등에 버무린다.머스터드는 없으면 생략해도 돼요.', '입맛에 따라 설탕을 넣어준다', '보관용기에 담아 냉장보관 한다소금에 절여서 무친거라 바로 먹어도 되는데소금에 절이지 않고 소스에 무쳤을 경우 한두시간 두었다 드세요.', '라페만 먹어도 되는데 사과를 채썰어 넣어 당근사과샐러드로 만들어 먹어도 맛있어요']"
https://www.10000recipe.com/recipe/6864674,"['신김치 국그릇 가득, 대파 1뿌리, 참치 1캔, 식용유 3스푼, 고추가루 1스푼, 김치국물 3스푼, 물 400ml', '김치 국그릇 가득 담은 걸 냄비에 옮겨주세요혹시 신김치가 없으신 분들은 김치 위에 식초를 한 스푼 뿌려 10분 정도 놓아주세요', '식용유 3스푼을 김치위에 돌돌 돌려 뿌려주신 다음 약-중 중간 불에서 달달 볶아주세요볶아주다 보면 김치가 이쁜 주황빛으로 변하는 걸 보실 수 있을 거에요', '다음 참치 1캔을 함께 넣어 달달 볶아주세요 이 때 참치캔 기름은 버리지마시고 함께 넣어주세요', '물 400ml를 넣어 끓여주세요', '다음 김치국물 큰 국자로 3스푼 넣고 팔팔 끓여줍니다', '계속 끓이다가 대파 한뿌리 송송 썰어주신 걸 넣어주세요~ 다진 마늘 좋아하시면 다진마늘 티스푼으로 1스푼 넣어주셔도 좋아요', '마지막으로 김치찌개 색감을 더 이쁘게, 그리고 얼큰하게 해주기위해 고추가루 1스푼을 넣어준 다음 끓여주시면 끝~', '설 기간동안 기름기 많은 음식들로 느끼했던 속이 얼큰하니 정말 맛있게도 먹었네요~ 저랑 신랑은 얼큰한 국물먹다가 맛있어서 라면 사리 하나 넣어서 다시 끓여먹었답니다국물의 양도 많아서 라면 사리 넣어 먹어도 굿♡', '만드는 법은 정말 간단하지만 맛이 일품이라고 신랑에게 칭찬받은 참치김치찌개 레시피 다른 반찬 없이요기에 밥 두공기씩 클리어 했답니다~+_+♡']"
https://www.10000recipe.com/recipe/6894096,"['먼저 종이컵 기준 물 2컵에 떡볶이떡을 넣고 센불에서 팔팔 끓여 줍니다.냉동 떡이라면 물에 잠깐 담궈두셨다가 사용하세요', '물이 팔팔 끓으면 양념을 다 넣어준 뒤 잘 풀어주고 또 자글자글 끓여 줍니다.양념을 미리 섞어두시면 좋아요', '국물이 졸아들면 대파를 가위로 쫑쫑 썰어 넣어주시고 통깨 약간 뿌려 주시면 끝!', '너무 간단한데 맛있어서 놀라는 백종원 분식점 떡볶이 완성입니다!', '한개 먹어보니 어머머!정말 분식점에서 파는 떡볶이 맛이 나면서 넘 맛있어요. 너무 간단한데 맛있어서 놀랬어요^^']"
https://www.10000recipe.com/recipe/6869801,"['끓는물에 고기를 넣고 3~10분 정도 삶아준다.', '삶아진 고기는 찬물에 헹궈준다.', '종이컵 계량으로 간장 1/2컵, 설탕 1/4컵, 술 1/4컵, 후추,물 2컵을 넣어준다.', '통마늘을 넣고 생강, 대파를 차례로 썰어 넣어준다.', '마른 고추와 다시마, 표고버섯을 넣고 끓여준다.', '고기가 충분히 익을 수 있게 끓여준다.']"
https://www.10000recipe.com/recipe/6912220,"['제일 먼저 멸치 육수를 끓여주세요. 멸치외에 있으면 표고버섯 약간, 다시마 약간 넣고 끓이면 되는데 없으면 멸치만 넣고 그냥 끓여도 됩니다.그 다음은 채소를 손질해야겠죠. 대파 1/4과 양파 1/4을 잘게 썰어주시고요.', '매콤한걸 좋아하시는분은 청양고추 하나 어슷하게 썰어주시고', '호박 1/4은 반달 모양으로 썰어주세요.', '재료손질은 벌써 끝났네요. 다음은 준비한 뚝배기나 냄비에 참기름 1큰술,식용유 2큰술을 넣어주세요.', '그리고 준비한 양파, 대파를 넣고 볶아주세요.', '그리고 고추가루 1큰술 반을 넣고 고추기름을 만들어줍니다. 매운걸 못드시는 분은 한큰술만 넣으세요.', '고추기름을 만들었으면 소금 반큰술, 설탕 한꼬집을 넣어주세요. 설탕은 안넣으셔도 되긴 한데 보통 식당에서는 넣죠.', '그 다음엔 굴소스 1큰술, 간장 1큰술을 넣고 저어서 섞어주세요.', '그 다음은 멸치육수를 부어주세요. 준비된 냄비에 반 정도를 채워주세요. 너무 많이 부으면 순두부 넣을때 넘칩니다.', '자 이제 팔팔 끓여줍니다. 끓기 시작하면 호박과 고추를 넣고, 다진마늘도 한큰술 넣어주세요~', '그 다음은 순두부를 넣어줍니다.', '마지막으로 달걀과 파를 넣어 마무리 해줍니다.', '제눈에는 엄청 맛있어 보이는데 어떠세요?사실 순두부찌개의 맛을 좌우하는 바지락이나 돼지고기 없이 맛을 내려면 쉽지 않은데요. 제가 생각하는 포인트는 바지락이나 돼지고기가 없으면 굴소스 정도는 꼭 들어가야 하고, 멸치육수도 필요합니다. 그리고 간이 적당히 맞아야 합니다.']"
https://www.10000recipe.com/recipe/6830820,"['육수는 무 넙적하게 썰어주고, 다시마 4~5장, 무가 잠길정도의 물로 끓여줍니다. 끓기시작하면 다시마는 빼주세요.', '남대문표양념장 : 간장8, 설탕1, 물엿1, 고추가루3, 다진마늘1, 다진생강 약간, 여기에 맛술2, 후추조금 더 추가했네요.', '갈치는 내장과 비늘을 깨끗하게 손질하여 물기를 빼줍니다~생선비린내는 물에 깨끗하게 씻어야 없어집니다', '끓어오른 육수에 바로 갈치올리고, 양념장 두둑하게 올려줍니다.', '양파,청양고추,대파까지 올리고, 뚜껑닫고 한소끔 끓입니다.', '중간에 갈치위로 양념국물 덮어줘가며 끓이면 완성^^']"
https://www.10000recipe.com/recipe/6879533,"['목이버섯은 물에 살짝 불려서 사용할꺼예요 물에 버섯을 한줌정도 넣어서 불려주세요', '잡채용 고기에는 밑간을 살짝 했다가 볶아줄꺼예요 다진마늘, 간장, 참기름 1작은술씩 넣어주고 미림 2작은술, 후추 약간 넣어 20분정도 밑간해줬어요', '부추, 양파, 당근, 파프리카등의 야채는 먹기좋은 크기로 잘라서 준비해주세요야채는 취향대로 준비하셔도 좋아요 :)', '당면은 끓는물에 11분 삶아주는게 맛있는 잡채 만드는 포인트예요 !', '당면이 삶아지는 동안에 부추를 제외한 나머지 야채와', '고기를 후라이팬에 따로 볶아서 준비해주세요', '당면은 11분이 지나면 바로 채에 걸러 찬물에 헹궈서 준비해주세요', '그리고 바로 당면에 양념을 입혀줄껀데요 위에서 말씀드렸다 싶이 간장과 물엿은 1:2 비율로 넣어주시면 되요당면이나 야채의 양에 맞게 비율을 조정해주시면 되는데요저는 간장 10큰술, 물엿 20큰술 정도로 넣어줬어요', '양념이 팔팔 끓어오르기 시작하면 준비해두었던 당면을 넣어주고', '카놀라유를 4큰술 정도 둘러주세요 ~ 그래야 당면끼리 서로 달라붙지 않고 불지 않는다고 하더라구요 ~', '그리고 센불로 양념이 졸아들때까지 저어가면서 당면에 색을 곱게 입혀주시면 된답니다 ~', '당면의 양념이 어느정도 졸아들면 큰 양푼이나 그릇에 넣고 한김 식혀준다음 미리 준비해두었던 야채와 고기를 전부 넣고 골고루 맛있게 비벼주시면 된답니다 ~!!', '저희 신랑은 당면을 그리 좋아하진 않아서 저는 당면보다 야채랑 고기를 더 많이 넣어줬는데요 이렇게 하니 훨씬 맛있게 잘 먹는것 같더라구요 ~']"
